brand,model,year,age,mileage,mileage_per_year,engine_size,fuel_type,transmission,condition,condition_score,owner_count,color,body_type,is_luxury,mpg_estimate,price_usd,price_local,price_category,market_segment,depreciation_rate,value_retention,insurance_estimate,power_to_weight_ratio,regional_factor,source
MG,Astor,2013,11,55734,5066.727272727273,2.0,Diesel,Manual,Good,3,2,Black,Coupe,0,42.0,17319,5195.7,Mid-Range,Economy,0.559525928940207,0.44047407105979297,600,0.0392156862745098,0.3,Dataset3_Indian_Market
Volkswagen,Passat,2023,1,34154,34154.0,2.0,Petrol,Automatic,Poor,1,2,White,SUV,0,33.0,21692,6507.599999999999,Mid-Range,Mid-Market,0.08441668073611341,0.9155833192638866,1140,0.04878048780487805,0.3,Dataset3_Indian_Market
Tata,Harrier,2022,2,74063,37031.5,1.2,Petrol,Automatic,Fair,2,5,White,Hatchback,0,29.2,9900,2970.0,Budget,Budget,0.28776978417266186,0.7122302158273381,993,0.02857142857142857,0.3,Dataset3_Indian_Market
Tata,Harrier,2012,12,27003,2250.25,0.8,Diesel,Manual,Good,3,2,Silver,Sedan,0,38.4,11056,3316.7999999999997,Mid-Range,Economy,0.6846188954815153,0.31538110451848467,528,0.015384615384615385,0.3,Dataset3_Indian_Market
Skoda,Kushaq,2014,10,140206,14020.6,1.5,Petrol,Manual,Fair,2,1,Gray,Sedan,0,31.0,8562,2568.6,Budget,Budget,0.7002310762551642,0.29976892374483577,570,0.03,0.3,Dataset3_Indian_Market
Skoda,Superb,2010,14,86013,6143.785714285715,1.5,Petrol,Automatic,Good,3,4,Blue,Sedan,0,32.0,10500,3150.0,Mid-Range,Economy,0.7272727272727273,0.2727272727272727,570,0.027777777777777776,0.3,Dataset3_Indian_Market
Volkswagen,Passat,2011,13,65275,5021.153846153846,2.2,Petrol,Manual,Good,3,1,Silver,Hatchback,0,37.2,15609,4682.7,Mid-Range,Economy,0.624864812901055,0.375135187098945,612,0.041509433962264156,0.3,Dataset3_Indian_Market
MG,Gloster,2020,4,64987,16246.75,1.3,Diesel,Automatic,Fair,2,4,Black,MUV,0,45.4,14597,4379.099999999999,Mid-Range,Economy,0.3540292959242377,0.6459707040757623,892,0.029545454545454545,0.3,Dataset3_Indian_Market
Hyundai,Creta,2020,4,40164,10041.0,2.0,Petrol,Automatic,Good,3,4,Gray,SUV,0,27.0,21413,6423.9,Mid-Range,Mid-Market,0.2719885764797878,0.7280114235202122,960,0.045454545454545456,0.3,Dataset3_Indian_Market
Tata,Altroz,2011,13,61990,4768.461538461538,1.6,Petrol,Automatic,Excellent,4,4,Black,Hatchback,0,36.6,10333,3099.9,Mid-Range,Economy,0.7156028954394077,0.2843971045605923,576,0.03018867924528302,0.3,Dataset3_Indian_Market
MG,ZS EV,2020,4,13832,3458.0,1.2,Diesel,Manual,Poor,1,1,Gray,Hatchback,0,38.6,11132,3339.6,Mid-Range,Economy,0.41814760610495505,0.581852393895045,883,0.02727272727272727,0.3,Dataset3_Indian_Market
Volkswagen,Polo,2018,6,106559,17759.833333333332,1.0,CNG,Automatic,Good,3,3,White,Hatchback,0,38.0,15685,4705.5,Mid-Range,Economy,0.4334477153693336,0.5665522846306664,756,0.021739130434782608,0.3,Dataset3_Indian_Market
Honda,Jazz,2019,5,32440,6488.0,2.2,Electric,Manual,Fair,2,2,Black,SUV,0,104.0,31250,9375.0,Premium,Mid-Market,0.24242424242424243,0.7575757575757576,918,0.0488888888888889,0.3,Dataset3_Indian_Market
MG,ZS EV,2023,1,124289,124289.0,1.6,Petrol,Manual,Poor,1,1,Blue,SUV,0,38.6,11167,3350.1,Mid-Range,Economy,0.15189488873699397,0.848105111263006,1094,0.03902439024390244,0.3,Dataset3_Indian_Market
Kia,Carnival,2012,12,64259,5354.916666666667,1.0,CNG,Manual,Excellent,4,4,White,Hatchback,0,34.0,9302,2790.6,Budget,Budget,0.7206774367905832,0.27932256320941684,540,0.019230769230769232,0.3,Dataset3_Indian_Market
Hyundai,Grand i10,2009,15,101375,6758.333333333333,0.8,Petrol,Manual,Good,3,1,Blue,MUV,0,31.8,7829,2348.7,Budget,Budget,0.7930423748975653,0.20695762510243465,528,0.014545454545454545,0.3,Dataset3_Indian_Market
Tata,Tiago,2019,5,57658,11531.6,1.3,Electric,Manual,Excellent,4,5,Red,MUV,0,126.0,19082,5724.599999999999,Mid-Range,Economy,0.3438553056873668,0.6561446943126332,837,0.028888888888888888,0.3,Dataset3_Indian_Market
Honda,Civic,2020,4,56915,14228.75,1.0,Petrol,Manual,Fair,2,5,Silver,Hatchback,0,29.0,12388,3716.3999999999996,Mid-Range,Economy,0.39238767902687854,0.6076123209731215,864,0.022727272727272728,0.3,Dataset3_Indian_Market
Maruti,Baleno,2010,14,73717,5265.5,2.2,Petrol,Manual,Good,3,1,Gray,Hatchback,0,28.2,7852,2355.6,Budget,Budget,0.7809885083119491,0.2190114916880509,612,0.040740740740740744,0.3,Dataset3_Indian_Market
Toyota,Glanza,2009,15,64419,4294.6,2.2,Diesel,Automatic,Poor,1,4,Blue,SUV,0,43.6,9922,2976.6,Budget,Budget,0.7514653574470217,0.2485346425529783,612,0.04000000000000001,0.3,Dataset3_Indian_Market
Volkswagen,Polo,2015,9,24332,2703.5555555555557,1.2,Diesel,Automatic,Fair,2,2,White,Sedan,0,39.6,18163,5448.9,Mid-Range,Economy,0.4977463152946382,0.5022536847053618,607,0.024489795918367346,0.3,Dataset3_Indian_Market
Hyundai,i20,2018,6,16505,2750.8333333333335,1.5,Petrol,Manual,Fair,2,2,Blue,Hatchback,0,39.0,11897,3569.1,Mid-Range,Economy,0.5021550822278947,0.49784491777210527,798,0.03260869565217391,0.3,Dataset3_Indian_Market
Tata,Harrier,2023,1,54285,54285.0,1.5,Petrol,Manual,Good,3,5,Gray,SUV,0,30.0,15906,4771.8,Mid-Range,Economy,0.11169440411035403,0.888305595889646,1083,0.036585365853658534,0.3,Dataset3_Indian_Market
Mahindra,Thar,2020,4,43964,10991.0,2.0,CNG,Automatic,Good,3,4,Black,SUV,0,39.0,19129,5738.7,Mid-Range,Economy,0.29488738987799035,0.7051126101220097,960,0.045454545454545456,0.3,Dataset3_Indian_Market
Mahindra,XUV500,2009,15,61187,4079.133333333333,1.6,Diesel,Manual,Poor,1,1,Black,Hatchback,0,44.8,5634,1690.2,Budget,Budget,0.8418925745074928,0.15810742549250723,576,0.02909090909090909,0.3,Dataset3_Indian_Market
Toyota,Glanza,2011,13,161744,12441.846153846154,1.3,Petrol,Manual,Good,3,5,White,Sedan,0,30.8,7125,2137.5,Budget,Budget,0.7849056603773585,0.21509433962264146,558,0.024528301886792454,0.3,Dataset3_Indian_Market
MG,Hector,2009,15,62103,4140.2,1.3,Diesel,Automatic,Poor,1,2,Blue,SUV,0,45.4,8043,2412.9,Budget,Budget,0.7885813421654444,0.2114186578345556,558,0.023636363636363636,0.3,Dataset3_Indian_Market
Honda,WR-V,2015,9,6858,762.0,2.2,Petrol,Automatic,Fair,2,1,Red,Sedan,0,34.2,20978,6293.4,Mid-Range,Mid-Market,0.46179896351788186,0.5382010364821181,673,0.04489795918367347,0.3,Dataset3_Indian_Market
Skoda,Rapid,2022,2,80545,40272.5,1.3,CNG,Automatic,Good,3,2,Black,Hatchback,0,34.8,17318,5195.4,Mid-Range,Economy,0.1876348625574632,0.8123651374425368,1004,0.030952380952380953,0.3,Dataset3_Indian_Market
Tata,Harrier,2021,3,36610,12203.333333333334,1.6,Petrol,Automatic,Fair,2,4,Silver,Hatchback,0,27.6,12375,3712.5,Mid-Range,Economy,0.326530612244898,0.673469387755102,979,0.037209302325581395,0.3,Dataset3_Indian_Market
Kia,Sonet,2022,2,34046,17023.0,1.4,Petrol,Manual,Poor,1,5,Gray,Sedan,0,39.4,9867,2960.1,Budget,Budget,0.28845460445662363,0.7115453955433764,1015,0.03333333333333333,0.3,Dataset3_Indian_Market
Skoda,Rapid,2021,3,32857,10952.333333333334,2.0,Diesel,Manual,Good,3,3,Blue,Hatchback,0,37.0,19761,5928.3,Mid-Range,Economy,0.232910213112845,0.767089786887155,1020,0.046511627906976744,0.3,Dataset3_Indian_Market
Volkswagen,Tiguan,2023,1,47118,47118.0,2.0,Petrol,Manual,Good,3,4,Gray,Hatchback,0,32.0,20604,6181.2,Mid-Range,Mid-Market,0.08847991505928154,0.9115200849407185,1140,0.04878048780487805,0.3,Dataset3_Indian_Market
Mahindra,Scorpio,2015,9,163730,18192.222222222223,1.5,Diesel,Manual,Excellent,4,5,Blue,Coupe,0,39.0,10897,3269.1,Mid-Range,Economy,0.6229020313527356,0.3770979686472644,627,0.030612244897959183,0.3,Dataset3_Indian_Market
Volkswagen,Tiguan,2010,14,66078,4719.857142857143,1.6,Petrol,Manual,Fair,2,3,Blue,Hatchback,0,32.6,10162,3048.6,Mid-Range,Economy,0.7337141659242178,0.2662858340757822,576,0.02962962962962963,0.3,Dataset3_Indian_Market
Tata,Harrier,2013,11,65328,5938.909090909091,2.2,Diesel,Automatic,Good,3,4,Blue,Hatchback,0,42.6,10951,3285.2999999999997,Mid-Range,Economy,0.6676580376923311,0.3323419623076689,612,0.04313725490196079,0.3,Dataset3_Indian_Market
Hyundai,i20,2015,9,27073,3008.1111111111113,1.0,Petrol,Manual,Good,3,4,Silver,Hatchback,0,31.0,11913,3573.9,Mid-Range,Economy,0.6017450606759602,0.39825493932403977,594,0.02040816326530612,0.3,Dataset3_Indian_Market
Volkswagen,Vento,2022,2,106131,53065.5,2.0,Petrol,Automatic,Good,3,1,Blue,Hatchback,0,38.0,24517,7355.099999999999,Mid-Range,Mid-Market,0.14026720903320822,0.8597327909667918,1080,0.047619047619047616,0.3,Dataset3_Indian_Market
Tata,Punch,2008,16,38511,2406.9375,2.2,Petrol,Manual,Excellent,4,2,White,SUV,0,33.2,14868,4460.4,Mid-Range,Economy,0.6827686267815993,0.31723137321840067,612,0.03928571428571429,0.3,Dataset3_Indian_Market
Honda,Jazz,2015,9,146122,16235.777777777777,1.8,Diesel,Manual,Good,3,1,White,Hatchback,0,39.4,14571,4371.3,Mid-Range,Economy,0.552638850511191,0.447361149488809,646,0.036734693877551024,0.3,Dataset3_Indian_Market
Skoda,Octavia,2023,1,10193,10193.0,1.4,Petrol,Automatic,Good,3,1,Blue,Hatchback,0,27.4,22263,6678.9,Mid-Range,Mid-Market,0.08243003750566702,0.917569962494333,1071,0.03414634146341464,0.3,Dataset3_Indian_Market
Mahindra,Thar,2012,12,58811,4900.916666666667,1.8,CNG,Manual,Excellent,4,5,Black,SUV,0,28.8,15200,4560.0,Mid-Range,Economy,0.6122448979591837,0.3877551020408163,588,0.03461538461538462,0.3,Dataset3_Indian_Market
Maruti,Ertiga,2013,11,54541,4958.272727272727,1.3,Diesel,Automatic,Excellent,4,2,Black,SUV,0,40.4,16171,4851.3,Mid-Range,Economy,0.5763537764271305,0.4236462235728695,558,0.025490196078431372,0.3,Dataset3_Indian_Market
Maruti,Dzire,2008,16,26321,1645.0625,1.6,Petrol,Manual,Excellent,4,3,Blue,Sedan,0,36.6,9821,2946.2999999999997,Budget,Budget,0.7651658257813061,0.2348341742186939,576,0.02857142857142857,0.3,Dataset3_Indian_Market
Honda,City,2020,4,11042,2760.5,1.6,Petrol,Automatic,Fair,2,5,Blue,SUV,0,33.6,21064,6319.2,Mid-Range,Mid-Market,0.2752546105147261,0.7247453894852739,921,0.03636363636363636,0.3,Dataset3_Indian_Market
Honda,WR-V,2022,2,48597,24298.5,1.4,Petrol,Manual,Fair,2,4,Blue,Coupe,0,28.4,17941,5382.3,Mid-Range,Economy,0.18230709630372366,0.8176929036962763,1015,0.03333333333333333,0.3,Dataset3_Indian_Market
Tata,Harrier,2016,8,38846,4855.75,1.0,Diesel,Automatic,Fair,2,1,Blue,Hatchback,0,39.0,10700,3210.0,Mid-Range,Economy,0.599250936329588,0.40074906367041196,648,0.020833333333333332,0.3,Dataset3_Indian_Market
Volkswagen,Polo,2017,7,24938,3562.5714285714284,2.0,Diesel,Manual,Fair,2,2,Red,Hatchback,0,39.0,18312,5493.599999999999,Mid-Range,Economy,0.43327556325823224,0.5667244367417678,779,0.0425531914893617,0.3,Dataset3_Indian_Market
Skoda,Octavia,2009,15,22344,1489.6,1.8,Diesel,Automatic,Fair,2,2,White,SUV,0,37.4,15824,4747.2,Mid-Range,Economy,0.6546787709497206,0.3453212290502794,588,0.03272727272727273,0.3,Dataset3_Indian_Market
Hyundai,Verna,2011,13,73513,5654.846153846154,1.3,Petrol,Manual,Good,3,5,Black,SUV,0,30.8,10182,3054.6,Mid-Range,Economy,0.7185893538223427,0.2814106461776573,558,0.024528301886792454,0.3,Dataset3_Indian_Market
Hyundai,i20,2017,7,65813,9401.857142857143,1.5,Diesel,Manual,Fair,2,5,White,Sedan,0,39.0,11258,3377.4,Mid-Range,Economy,0.5542798321323936,0.4457201678676064,740,0.031914893617021274,0.3,Dataset3_Indian_Market
Volkswagen,Polo,2013,11,126431,11493.727272727272,1.2,Petrol,Manual,Fair,2,1,Blue,Hatchback,0,37.2,9420,2826.0,Budget,Budget,0.7001909611712285,0.2998090388287715,552,0.023529411764705882,0.3,Dataset3_Indian_Market
Maruti,Vitara Brezza,2017,7,82838,11834.0,1.3,CNG,Manual,Fair,2,2,Gray,Sedan,0,28.8,7150,2145.0,Budget,Budget,0.6619385342789599,0.3380614657210401,725,0.027659574468085105,0.3,Dataset3_Indian_Market
Mahindra,XUV300,2013,11,51839,4712.636363636364,1.2,Petrol,Automatic,Good,3,4,Black,Hatchback,0,33.2,9492,2847.6,Budget,Budget,0.6985901181252381,0.3014098818747619,552,0.023529411764705882,0.3,Dataset3_Indian_Market
Skoda,Kushaq,2016,8,33847,4230.875,2.0,Petrol,Manual,Good,3,5,White,SUV,0,26.0,18131,5439.3,Mid-Range,Economy,0.4687820456476517,0.5312179543523483,720,0.041666666666666664,0.3,Dataset3_Indian_Market
Kia,Sonet,2023,1,59377,59377.0,2.2,Electric,Automatic,Good,3,4,White,Hatchback,0,108.0,21125,6337.5,Mid-Range,Mid-Market,0.08648648648648649,0.9135135135135135,1162,0.05365853658536586,0.3,Dataset3_Indian_Market
Honda,Civic,2012,12,153610,12800.833333333334,1.8,Petrol,Manual,Good,3,2,Silver,Sedan,0,28.8,11216,3364.7999999999997,Mid-Range,Economy,0.6815084052703317,0.31849159472966826,588,0.03461538461538462,0.3,Dataset3_Indian_Market
Mahindra,Bolero,2014,10,17377,1737.7,1.3,Petrol,Automatic,Fair,2,1,Gray,SUV,0,36.8,15185,4555.5,Mid-Range,Economy,0.5684240443370754,0.4315759556629246,558,0.026,0.3,Dataset3_Indian_Market
Skoda,Octavia,2009,15,45393,3026.2,0.8,Petrol,Automatic,Good,3,2,Black,Hatchback,0,41.8,9997,2999.1,Budget,Budget,0.7500562542190664,0.2499437457809336,528,0.014545454545454545,0.3,Dataset3_Indian_Market
Maruti,Vitara Brezza,2009,15,53067,3537.8,1.6,Petrol,Automatic,Excellent,4,1,Red,SUV,0,28.6,11973,3591.9,Mid-Range,Economy,0.7147451933385748,0.2852548066614252,576,0.02909090909090909,0.3,Dataset3_Indian_Market
Hyundai,Grand i10,2010,14,33003,2357.3571428571427,1.3,Diesel,Manual,Fair,2,1,Gray,Sedan,0,39.4,10061,3018.2999999999997,Mid-Range,Economy,0.7356611754814639,0.2643388245185361,558,0.024074074074074074,0.3,Dataset3_Indian_Market
Skoda,Octavia,2008,16,32751,2046.9375,1.3,Petrol,Manual,Good,3,5,Silver,SUV,0,39.8,10697,3209.1,Mid-Range,Economy,0.7494671756797902,0.25053282432020985,558,0.023214285714285715,0.3,Dataset3_Indian_Market
Hyundai,Elantra,2009,15,76019,5067.933333333333,1.2,Petrol,Manual,Good,3,3,White,SUV,0,36.2,10549,3164.7,Mid-Range,Economy,0.7398456188808602,0.2601543811191398,552,0.02181818181818182,0.3,Dataset3_Indian_Market
Toyota,Glanza,2014,10,85377,8537.7,1.6,Petrol,Manual,Excellent,4,4,Black,Hatchback,0,26.6,14992,4497.599999999999,Mid-Range,Economy,0.5715592135345222,0.4284407864654778,576,0.032,0.3,Dataset3_Indian_Market
Skoda,Octavia,2021,3,47807,15935.666666666666,1.0,CNG,Manual,Good,3,5,Black,SUV,0,42.0,17047,5114.099999999999,Mid-Range,Economy,0.26033757105046207,0.7396624289495379,918,0.023255813953488372,0.3,Dataset3_Indian_Market
Skoda,Superb,2013,11,54163,4923.909090909091,1.2,Petrol,Manual,Good,3,1,White,Hatchback,0,35.2,13508,4052.3999999999996,Mid-Range,Economy,0.6195786864931847,0.3804213135068153,552,0.023529411764705882,0.3,Dataset3_Indian_Market
Hyundai,Tucson,2015,9,72866,8096.222222222223,1.6,Diesel,Manual,Excellent,4,3,Red,Hatchback,0,37.8,14523,4356.9,Mid-Range,Economy,0.5534544783691542,0.4465455216308458,633,0.0326530612244898,0.3,Dataset3_Indian_Market
Honda,WR-V,2013,11,91576,8325.09090909091,0.8,Petrol,Manual,Fair,2,1,Red,Sedan,0,37.8,9750,2925.0,Budget,Budget,0.6929133858267716,0.30708661417322836,528,0.01568627450980392,0.3,Dataset3_Indian_Market
MG,Astor,2009,15,110453,7363.533333333334,1.2,Diesel,Manual,Good,3,2,White,Hatchback,0,45.6,7285,2185.5,Budget,Budget,0.8046131151937777,0.19538688480622235,552,0.02181818181818182,0.3,Dataset3_Indian_Market
Mahindra,XUV500,2011,13,49797,3830.5384615384614,2.2,Petrol,Manual,Poor,1,2,Blue,Sedan,0,35.2,6888,2066.4,Budget,Budget,0.7905619070785697,0.20943809292143034,612,0.041509433962264156,0.3,Dataset3_Indian_Market
Volkswagen,Tiguan,2018,6,57475,9579.166666666666,2.2,Diesel,Manual,Fair,2,5,Gray,Hatchback,0,41.6,14806,4441.8,Mid-Range,Economy,0.44766097142430794,0.5523390285756921,856,0.04782608695652175,0.3,Dataset3_Indian_Market
Maruti,Ertiga,2012,12,67881,5656.75,1.0,CNG,Automatic,Good,3,5,White,Sedan,0,40.0,7668,2300.4,Budget,Budget,0.757862826828344,0.24213717317165595,540,0.019230769230769232,0.3,Dataset3_Indian_Market
Tata,Altroz,2016,8,21678,2709.75,1.3,Petrol,Manual,Fair,2,1,Blue,SUV,0,40.8,12406,3721.7999999999997,Mid-Range,Economy,0.5632612828275716,0.4367387171724284,669,0.027083333333333334,0.3,Dataset3_Indian_Market
Mahindra,KUV100,2012,12,45115,3759.5833333333335,1.5,Petrol,Automatic,Fair,2,5,Gray,Sedan,0,37.0,8241,2472.2999999999997,Budget,Budget,0.7443937843119011,0.25560621568809894,570,0.028846153846153848,0.3,Dataset3_Indian_Market
MG,Gloster,2009,15,17351,1156.7333333333333,1.3,Diesel,Automatic,Fair,2,5,Red,SUV,0,39.4,9253,2775.9,Budget,Budget,0.7642727944360941,0.23572720556390592,558,0.023636363636363636,0.3,Dataset3_Indian_Market
MG,ZS EV,2014,10,47578,4757.8,1.2,Diesel,Automatic,Good,3,2,Gray,SUV,0,36.6,17481,5244.3,Mid-Range,Economy,0.5336036925375524,0.46639630746244765,552,0.024,0.3,Dataset3_Indian_Market
Toyota,Fortuner,2019,5,27513,5502.6,1.0,Diesel,Automatic,Fair,2,2,Silver,Hatchback,0,42.0,16813,5043.9,Mid-Range,Economy,0.37295341811807703,0.627046581881923,810,0.022222222222222223,0.3,Dataset3_Indian_Market
Toyota,Fortuner,2010,14,75058,5361.285714285715,1.3,Diesel,Automatic,Fair,2,3,Red,Hatchback,0,39.4,9924,2977.2,Budget,Budget,0.7383187427486553,0.2616812572513447,558,0.024074074074074074,0.3,Dataset3_Indian_Market
Maruti,Swift,2008,16,117392,7337.0,1.0,Petrol,Manual,Fair,2,5,Silver,Hatchback,0,37.0,2582,774.6,Budget,Budget,0.9253368804580417,0.07466311954195826,540,0.017857142857142856,0.3,Dataset3_Indian_Market
Maruti,Dzire,2018,6,146067,24344.5,1.5,CNG,Automatic,Good,3,2,Black,SUV,0,29.0,11141,3342.2999999999997,Mid-Range,Economy,0.5185601313685666,0.4814398686314334,798,0.03260869565217391,0.3,Dataset3_Indian_Market
Tata,Nexon,2018,6,111777,18629.5,2.2,Diesel,Manual,Excellent,4,2,Black,Sedan,0,37.6,16762,5028.599999999999,Mid-Range,Economy,0.4172171615325777,0.5827828384674223,856,0.04782608695652175,0.3,Dataset3_Indian_Market
Toyota,Innova,2010,14,62279,4448.5,1.4,Petrol,Manual,Fair,2,2,Black,MUV,0,32.4,10786,3235.7999999999997,Mid-Range,Economy,0.7219099675140515,0.27809003248594855,564,0.025925925925925925,0.3,Dataset3_Indian_Market
Toyota,Corolla,2020,4,25619,6404.75,1.3,Petrol,Manual,Good,3,3,Blue,Hatchback,0,38.8,18363,5508.9,Mid-Range,Economy,0.3034556006524295,0.6965443993475705,892,0.029545454545454545,0.3,Dataset3_Indian_Market
Honda,Civic,2010,14,22789,1627.7857142857142,1.2,CNG,Manual,Good,3,5,Gray,SUV,0,31.2,13712,4113.599999999999,Mid-Range,Economy,0.6712696586114308,0.32873034138856916,552,0.022222222222222223,0.3,Dataset3_Indian_Market
Toyota,Glanza,2013,11,74836,6803.272727272727,1.2,Petrol,Manual,Good,3,4,Gray,Hatchback,0,41.2,10579,3173.7,Mid-Range,Economy,0.6752816231314651,0.3247183768685349,552,0.023529411764705882,0.3,Dataset3_Indian_Market
Skoda,Rapid,2017,7,52635,7519.285714285715,1.0,Diesel,Automatic,Fair,2,2,Red,MUV,0,39.0,16053,4815.9,Mid-Range,Economy,0.465843676172096,0.534156323827904,701,0.02127659574468085,0.3,Dataset3_Indian_Market
Maruti,Swift,2022,2,60019,30009.5,1.6,Diesel,Automatic,Fair,2,1,Blue,MUV,0,44.8,14343,4302.9,Mid-Range,Economy,0.21806683748568934,0.7819331625143107,1036,0.0380952380952381,0.3,Dataset3_Indian_Market
Toyota,Fortuner,2021,3,87341,29113.666666666668,2.0,Diesel,Automatic,Good,3,1,White,MUV,0,43.0,26678,8003.4,Premium,Mid-Market,0.18360976803965967,0.8163902319603403,1020,0.046511627906976744,0.3,Dataset3_Indian_Market
MG,Astor,2017,7,17880,2554.285714285714,0.8,Diesel,Manual,Good,3,4,Silver,Hatchback,0,39.4,10798,3239.4,Mid-Range,Economy,0.5645616581982418,0.4354383418017582,686,0.01702127659574468,0.3,Dataset3_Indian_Market
Tata,Nexon,2013,11,75952,6904.727272727273,2.0,Petrol,Manual,Fair,2,2,Blue,SUV,0,27.0,10153,3045.9,Mid-Range,Economy,0.6842285323297981,0.3157714676702019,600,0.0392156862745098,0.3,Dataset3_Indian_Market
Skoda,Kushaq,2017,7,50031,7147.285714285715,1.8,Diesel,Manual,Good,3,4,White,Hatchback,0,44.4,14148,4244.4,Mid-Range,Economy,0.49737103879494104,0.502628961205059,764,0.03829787234042553,0.3,Dataset3_Indian_Market
Kia,Sonet,2013,11,68207,6200.636363636364,2.2,Petrol,Manual,Good,3,5,Black,SUV,0,32.2,15193,4557.9,Mid-Range,Economy,0.5915091549485119,0.40849084505148814,612,0.04313725490196079,0.3,Dataset3_Indian_Market
Kia,Seltos,2022,2,104271,52135.5,0.8,Petrol,Automatic,Poor,1,1,White,Hatchback,0,37.8,9178,2753.4,Budget,Budget,0.3035361966914555,0.6964638033085445,950,0.01904761904761905,0.3,Dataset3_Indian_Market
Toyota,Innova,2019,5,12181,2436.2,0.8,Petrol,Manual,Poor,1,2,Gray,Hatchback,0,40.8,10734,3220.2,Mid-Range,Economy,0.4822996045143243,0.5177003954856757,792,0.017777777777777778,0.3,Dataset3_Indian_Market
Tata,Altroz,2019,5,70818,14163.6,1.5,Diesel,Manual,Good,3,5,Red,MUV,0,40.0,12580,3774.0,Mid-Range,Economy,0.44286979627989376,0.5571302037201062,855,0.03333333333333333,0.3,Dataset3_Indian_Market
Tata,Nexon,2018,6,92953,15492.166666666666,1.6,Diesel,Manual,Good,3,5,White,Sedan,0,39.8,10257,3077.1,Mid-Range,Economy,0.5391562205148942,0.4608437794851058,806,0.034782608695652174,0.3,Dataset3_Indian_Market
Tata,Punch,2021,3,69598,23199.333333333332,2.0,Diesel,Manual,Excellent,4,5,Blue,SUV,0,42.0,19283,5784.9,Mid-Range,Economy,0.23731360993552986,0.7626863900644701,1020,0.046511627906976744,0.3,Dataset3_Indian_Market
Mahindra,Scorpio,2023,1,103013,103013.0,2.2,Petrol,Manual,Fair,2,4,Black,Sedan,0,36.2,13701,4110.3,Mid-Range,Economy,0.1273804216291956,0.8726195783708044,1162,0.05365853658536586,0.3,Dataset3_Indian_Market
Honda,WR-V,2016,8,58717,7339.625,1.5,Petrol,Manual,Good,3,5,Gray,Hatchback,0,34.0,13485,4045.5,Mid-Range,Economy,0.5426488044768527,0.4573511955231473,684,0.03125,0.3,Dataset3_Indian_Market
Mahindra,Bolero,2019,5,36506,7301.2,1.4,Petrol,Automatic,Good,3,3,Gray,Hatchback,0,35.4,14359,4307.7,Mid-Range,Economy,0.4105258836569645,0.5894741163430355,846,0.03111111111111111,0.3,Dataset3_Indian_Market
Kia,Sonet,2020,4,84151,21037.75,1.0,Petrol,Automatic,Poor,1,3,Blue,Sedan,0,38.0,9495,2848.5,Budget,Budget,0.4572735067162046,0.5427264932837954,864,0.022727272727272728,0.3,Dataset3_Indian_Market
MG,Hector,2014,10,18319,1831.9,1.6,Petrol,Automatic,Poor,1,4,Silver,Hatchback,0,29.6,7310,2193.0,Budget,Budget,0.7323324789454413,0.2676675210545587,576,0.032,0.3,Dataset3_Indian_Market
Honda,Amaze,2017,7,16958,2422.5714285714284,0.8,Petrol,Manual,Poor,1,4,White,Hatchback,0,37.8,9359,2807.7,Budget,Budget,0.5993407252022775,0.40065927479772245,686,0.01702127659574468,0.3,Dataset3_Indian_Market
Kia,Sonet,2015,9,43689,4854.333333333333,1.3,CNG,Manual,Excellent,4,1,Silver,Hatchback,0,33.8,15656,4696.8,Mid-Range,Economy,0.5348229141906347,0.46517708580936534,613,0.026530612244897958,0.3,Dataset3_Indian_Market
Toyota,Etios,2010,14,70442,5031.571428571428,1.4,Petrol,Automatic,Good,3,2,Red,MUV,0,30.4,15051,4515.3,Mid-Range,Economy,0.6503913962509582,0.3496086037490418,564,0.025925925925925925,0.3,Dataset3_Indian_Market
